name,is_closed,url,review_count,categories,rating,latitude,longitude,price,address1,city,country,state,distance,price_numeric
Restaurante Nostradamus,False,https://www.yelp.com/biz/restaurante-nostradamus-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Restaurants,2.5,-3.7222674,-38.4802818,,Av. Beira Mar 3980,Fortaleza,BR,CE,5180.34,
Pitombeira Bar,False,https://www.yelp.com/biz/pitombeira-bar-fortaleza-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,"Dive Bars, Tapas Bars",3.5,-3.74312,-38.53234,$,"R. Padre Minguelino, 2750, Fátima",Fortaleza,BR,CE,2864.43,1.0
Chez Onofre,False,https://www.yelp.com/biz/chez-onofre-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Brazilian, Seafood, Steakhouses",3.5,-3.8012,-38.49148,$$$,"Av. Viena Weyne, 310",Fortaleza,BR,CE,5512.99,3.0
Nalu Pizzas,False,https://www.yelp.com/biz/nalu-pizzas-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Pizza,4.0,-3.7473304,-38.4748302,$$,"R. Andrade Furtado, 1631",Fortaleza,BR,CE,4721.57,2.0
Restaurante Maria Severina,False,https://www.yelp.com/biz/restaurante-maria-severina-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,4.0,-3.7345572,-38.4885025,,R. Frei Mansueto 1167,Fortaleza,BR,CE,4008.6,
Dolce Sabor Cafeteria,False,https://www.yelp.com/biz/dolce-sabor-cafeteria-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,,1.5,-3.7449741,-38.5124893,,Av. Rui Barbosa 2596,Fortaleza,BR,CE,1515.98,
Asian Food,False,https://www.yelp.com/biz/asian-food-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-3.7386734,-38.5054359,,R. José Vilar 1667,Fortaleza,BR,CE,2409.16,
Jeito Brasileiro,False,https://www.yelp.com/biz/jeito-brasileiro-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Brazilian,4.0,-3.8056176,-38.4519348,,"R. Maestro Lisboa, 3085",Fortaleza,BR,CE,8916.07,
Max Food,False,https://www.yelp.com/biz/max-food-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,4.5,-3.7430692,-38.4776459,,Av. Santos Dumont 6060,Fortaleza,BR,CE,4570.57,
Acarajé & Cia,False,https://www.yelp.com/biz/acaraj%C3%A9-e-cia-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Restaurants,3.0,-3.745259,-38.5113411,,R. Doutor José Lourenço 2543,Fortaleza,BR,CE,1477.01,
Floresta,False,https://www.yelp.com/biz/floresta-fortaleza-3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,8,"Bars, Buffets, Delis",4.0,-3.7332516,-38.507946,$$,"Av. Santos Dumont, 1788",Fortaleza,BR,CE,2883.98,2.0
Bar e Restaurante Internacional,False,https://www.yelp.com/biz/bar-e-restaurante-internacional-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Restaurants,3.0,-3.7226572,-38.4814796,$$$,"Avenida Beira Mar, 4456",Fortaleza,BR,CE,5493.43,3.0
Capri Forneria,False,https://www.yelp.com/biz/capri-forneria-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Pizza,3.5,-3.7262218,-38.4952278,$$$,Av. Beira Mar 2800,Fortaleza,BR,CE,4236.92,3.0
Império Gourmet,False,https://www.yelp.com/biz/imp%C3%A9rio-gourmet-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,3.0,-3.75388,-38.54356,,"Rua Delmiro de Farias, 100",Fortaleza,BR,CE,2944.57,
Point Dog,False,https://www.yelp.com/biz/point-dog-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Hot Dogs,4.0,-3.7415111,-38.5652542,,"Rua Professor Raimundo Vitor, 550",Fortaleza,BR,CE,5759.57,
Spettim do Carlito,False,https://www.yelp.com/biz/spettim-do-carlito-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Diners,3.0,-3.7397912,-38.4879608,,"Av. Santos Dumont, 4046",Fortaleza,BR,CE,3692.93,
China In Box,False,https://www.yelp.com/biz/china-in-box-goi%C3%A2nia-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,1.0,-16.7007389,-49.2707863,,Av. T 9 261,Goiânia,BR,GO,3302.02,
Chico do Caranguejo,False,https://www.yelp.com/biz/chico-do-caranguejo-fortaleza-6?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Seafood,4.0,-3.754071,-38.445215,,"Av. Zeze Diogo, 4945",Fortaleza,BR,CE,7866.9,
Dom Pastel,False,https://www.yelp.com/biz/dom-pastel-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,"Japanese, Italian, Steakhouses",3.0,-3.7305147,-38.5100312,$$,"R. Carlos Vasconcelos, 996",Fortaleza,BR,CE,3133.42,2.0
Culinária da Van,False,https://www.yelp.com/biz/culin%C3%A1ria-da-van-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Delis, Brazilian",3.5,-3.74842,-38.54643,,"R. João Sorongo, 901",Fortaleza,BR,CE,3537.38,
Sablé Diamant Patisserie,False,https://www.yelp.com/biz/sabl%C3%A9-diamant-patisserie-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Patisserie/Cake Shop, Cafes",5.0,-3.73564,-38.50817,,"R. Dr. José Lourenço, 1414",Fortaleza,BR,CE,2636.65,
Alibaba Kebabs,False,https://www.yelp.com/biz/alibaba-kebabs-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Turkish, Arabic",3.5,-3.7355592,-38.507637,,"R. Torres Câmara, 402",Fortaleza,BR,CE,2683.43,
Restaurante Tauá,False,https://www.yelp.com/biz/restaurante-tau%C3%A1-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Restaurants,3.5,-3.7342956,-38.521637,,"Av. Heráclito Graça, 393",Fortaleza,BR,CE,2703.07,
Rei dos Mares,False,https://www.yelp.com/biz/rei-dos-mares-fortaleza?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Seafood,4.5,-3.7451308,-38.5161552,$$$,"Rua Barão de Aracati, 2706",Fortaleza,BR,CE,1451.33,3.0
Peixe na Rede,False,https://www.yelp.com/biz/peixe-na-rede-bras%C3%ADlia-3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,8,Seafood,5.0,-15.813855,-47.89064,$$,CLS 405,Brasília,BR,DF,2509.71,2.0
Fogo de Chão,False,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-bras%C3%ADlia-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,14,"Steakhouses, Brazilian, Wine Bars",4.0,-15.7927418084125,-47.8922571780487,$$$$,"SHS Q, 5",Brasília,BR,DF,2232.01,4.0
Kebab in Brasília,False,https://www.yelp.com/biz/kebab-in-bras%C3%ADlia-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,"Arabic, Kebab",4.5,-15.7931652472457,-47.8925385751642,$,"Setor Hoteleiro Sul, 5",Brasília,BR,DF,2183.53,1.0
Loca Como Tu Madre,False,https://www.yelp.com/biz/loca-como-tu-madre-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,15,"Bars, Brazilian",4.0,-15.8113984552087,-47.9017640565137,$$$,"Comércio Local Sul, 306",Brasília,BR,DF,1404.25,3.0
Restaurante Universal,False,https://www.yelp.com/biz/restaurante-universal-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,19,Gastropubs,4.5,-15.8234277547942,-47.9050220581349,$$$,CLS 210,Brasília,BR,DF,2443.54,3.0
Diamantina,False,https://www.yelp.com/biz/diamantina-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Brazilian,5.0,-15.790172567946,-47.8861399538705,$$,"SHN Quadra 2, Bloco E",Brasília,BR,DF,2944.62,2.0
Hassan,False,https://www.yelp.com/biz/hassan-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,Halal,4.5,-15.8470894,-47.8932783,$,SHIS QI 5 - Lago Sul,Brasília,BR,DF,5333.97,1.0
Coco Bambu,False,https://www.yelp.com/biz/coco-bambu-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,32,Seafood,4.0,-15.8192604694228,-47.8680713340821,$$$,"SCES Trecho, 02",Brasília,BR,DF,4941.17,3.0
Bhumi,False,https://www.yelp.com/biz/bhumi-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,12,"Vegan, Vegetarian, Health Markets",4.5,-15.8268977,-47.9191361,$$,"CLS, 113",Brasília,BR,DF,2897.43,2.0
Madero Brasília,False,https://www.yelp.com/biz/madero-bras%C3%ADlia-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,13,"Steakhouses, Burgers",4.0,-15.7960018949996,-47.892025670086,$$,"SCS, Quadra 07, Bloco A, s/n",Brasília,BR,DF,2110.42,2.0
Red Lobster,False,https://www.yelp.com/biz/red-lobster-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,"Seafood, Diners, Burgers",4.0,-15.8701331552479,-47.920141307402,$$$,Aeroporto Juscelino Kubitschek,Brasília,BR,DF,7627.79,3.0
Ernesto Cafés Especiais,False,https://www.yelp.com/biz/ernesto-caf%C3%A9s-especiais-asa-sul-cafeteria-brunch-asa-sul?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,37,"Cafes, Desserts",4.5,-15.8305150246423,-47.9246205460327,$$,Bloco C 14 - CLS 115 Asa Sul,Brasília,BR,DF,3489.42,2.0
Brazilian American Burguer,False,https://www.yelp.com/biz/brazilian-american-burguer-brasilia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,16,Burgers,5.0,-15.797976,-47.920995,$,"CLSW, 301",Brasília,BR,DF,1195.81,1.0
Nossa Cozinha Bistrô,False,https://www.yelp.com/biz/nossa-cozinha-bistr%C3%B4-bras%C3%ADlia-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,17,Bistros,4.0,-15.779999,-47.875856,$$,"CLN 402 BL C, 60",Brasília,BR,DF,4466.92,2.0
Coco Bambu,False,https://www.yelp.com/biz/coco-bambu-shcn?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,24,Seafood,4.0,-15.7889303360444,-47.8827729269531,$$$,"SCN Quadra, 5",Brasília,BR,DF,3328.66,3.0
Ashram,False,https://www.yelp.com/biz/ashram-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,"Indian, Breakfast & Brunch, Pakistani",4.5,-15.778667175888,-47.8823276918626,$$,Scn 103,Brasília,BR,DF,4002.77,2.0
Maori Gastronomia,False,https://www.yelp.com/biz/maori-gastronomia-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,11,"Salad, Brazilian",4.5,-15.758798,-47.888381,$$,"CLN, 110",Brasília,BR,DF,5378.22,2.0
Dona Lenha,False,https://www.yelp.com/biz/dona-lenha-bras%C3%ADlia-4?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,Mediterranean,4.5,-15.803664,-47.940468,$$,"SHC/AOS A/E, 2-8",Brasília,BR,DF,3190.48,2.0
"Lake's Restaurante Asa Sul: Gastronomia, Vinhos, Grelhados",False,https://www.yelp.com/biz/lakes-restaurante-asa-sul-gastronomia-vinhos-grelhados-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,4.5,-15.8091898,-47.8852615,$$$,CLS 402 BL C  lj 15,Brasília,BR,DF,2830.08,3.0
Bsb Grill,False,https://www.yelp.com/biz/bsb-grill-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Brazilian, Steakhouses",4.0,-15.774421,-47.885681,$$$,CLN 304,Brasília,BR,DF,4081.78,3.0
Marzuk,False,https://www.yelp.com/biz/marzuk-bras%C3%ADlia-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,9,Arabic,4.0,-15.763199,-47.891712,$$,"SCRN, 708-709",Brasília,BR,DF,4782.58,2.0
Dona Lenha,False,https://www.yelp.com/biz/dona-lenha-bras%C3%ADlia-5?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,11,Mediterranean,4.5,-15.805067,-47.884758,$$,"SCLS, 202",Brasília,BR,DF,2793.57,2.0
Bar Beirute,False,https://www.yelp.com/biz/bar-beirute-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,30,"Brazilian, Bars, Arabic",4.0,-15.765415,-47.886316,$$,"CLN, 107",Brasília,BR,DF,4845.43,2.0
Bloco C,False,https://www.yelp.com/biz/bloco-c-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Modern European,5.0,-15.8268727924887,-47.9103431041236,$$,SCLS 211,Brasília,BR,DF,2750.41,2.0
Santé 13,False,https://www.yelp.com/biz/sant%C3%A9-13-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,14,Brazilian,4.5,-15.7474309,-47.8846162,$$,"SCLN 413, Bloco A, 40",Brasília,BR,DF,6692.69,2.0
Objeto Encontrado,False,https://www.yelp.com/biz/objeto-encontrado-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,36,"Cafes, Art Galleries, Bars",4.0,-15.7834420998294,-47.882860750128,$$,"CLN 102, Bloco B",Brasília,BR,DF,3631.71,2.0
Roma,False,https://www.yelp.com/biz/roma-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,Italian,4.5,-15.8190804,-47.9143906,$$$,CRS 511 BL B  lj 61,Brasília,BR,DF,1907.3,3.0
Churrascaria Potência do Sul,False,https://www.yelp.com/biz/churrascaria-pot%C3%AAncia-do-sul-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Steakhouses,4.0,-15.7835998535156,-47.880500793457,$$$,SAIS,Brasília,BR,DF,2583.77,3.0
The Falls,False,https://www.yelp.com/biz/the-falls-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-15.8002901,-47.8895111,$$$,SHS Q 5 BL H e I,Brasília,BR,DF,2256.88,3.0
The Plant,False,https://www.yelp.com/biz/the-plant-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Modern European, Cafes",4.0,-15.806519,-47.8935756,,"CLS, 103",Brasília,BR,DF,1894.76,
Restaurante Oliver,False,https://www.yelp.com/biz/restaurante-oliver-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,"Brazilian, Bars",4.5,-15.808629,-47.837264,$$$,"SCES Trecho, 2",Brasília,BR,DF,7889.01,3.0
Dudu Camargo Bar & Restaurante,False,https://www.yelp.com/biz/dudu-camargo-bar-e-restaurante-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,15,Gastropubs,4.5,-15.803576,-47.892332,$$$,"CLS, 303",Brasília,BR,DF,1970.67,3.0
Stadt Bier,False,https://www.yelp.com/biz/stadt-bier-bras%C3%ADlia-6?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Tapas/Small Plates, Beer Bar, Gastropubs",5.0,-15.7886895924614,-47.8839280312134,$,Liberty Mall,Brasília,BR,DF,3230.52,1.0
Restaurante Oscar,False,https://www.yelp.com/biz/restaurante-oscar-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Italian,4.5,-15.788825,-47.830839,$$,"SHTN Trecho 2, 1",Brasília,BR,DF,8671.11,2.0
Mangai,False,https://www.yelp.com/biz/mangai-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,43,Brazilian,4.0,-15.8176963601595,-47.8371039318563,$$,"SCES Trecho, 2",Brasília,BR,DF,8060.68,2.0
Baby Beef Rubaiyat,False,https://www.yelp.com/biz/baby-beef-rubaiyat-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,Rodizios,3.5,-15.8186985,-47.8552866,$$$$,"SCES Setor de Clubes Esportivos Sul, 1",Brasília,BR,DF,6206.92,4.0
Na Venda,False,https://www.yelp.com/biz/na-venda-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,11,Steakhouses,4.5,-15.826838,-47.906533,,"CLS, 411",Brasília,BR,DF,2782.07,
Dona Lenha 413 Norte,False,https://www.yelp.com/biz/dona-lenha-413-norte-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,14,"Mediterranean, Vegetarian, Pizza",4.5,-15.7473324101978,-47.8835000344566,$$,CLN 413,Brasília,BR,DF,6753.24,2.0
Restaurante Long,False,https://www.yelp.com/biz/restaurante-long-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Chinese,4.5,-15.8133898,-47.8908691,$$,"CLS 404 Bloco D, 17",Brasília,BR,DF,1549.68,2.0
Occitano,False,https://www.yelp.com/biz/occitano-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Mediterranean, French, Italian",5.0,-15.8331925116429,-47.920098530267,,Cls 215,Brasília,BR,DF,3596.59,
Carpe Diem,False,https://www.yelp.com/biz/carpe-diem-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Restaurants,4.5,-15.8064699,-47.8937798,$$,CLS 104 BL D  lj 1,Brasília,BR,DF,1848.29,2.0
Nazareth Café,False,https://www.yelp.com/biz/nazareth-caf%C3%A9-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,"Cafes, Brazilian",4.5,-15.798062,-47.893729,$$,"SRTVS, 701",Brasília,BR,DF,1870.55,2.0
Villa Tevere,False,https://www.yelp.com/biz/villa-tevere-brasilia-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,11,Italian,4.5,-15.8314682328378,-47.9236540943384,$$$,"CLS 115  Bloco A, 2",Brasília,BR,DF,3543.82,3.0
La Fornacella,False,https://www.yelp.com/biz/la-fornacella-bras%C3%ADlia?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Italian,5.0,-15.7503759360705,-47.8926987200975,$$,CLN 312 Bloco B,Brasília,BR,DF,6069.33,2.0
Mormaii Surf Bar,False,https://www.yelp.com/biz/mormaii-surf-bar-lago-sul?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,24,"Brazilian, Bars, Sushi Bars",3.5,-15.8263724,-47.8734237,$$$,"SHIS QL 10, 8",Brasília,BR,DF,4812.14,3.0
Bottarga Ristorante,False,https://www.yelp.com/biz/bottarga-ristorante-lago-sul?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Restaurants,4.5,-15.85112,-47.9028091,$$$$,SHIS QI 5 BL D  lj 101,Brasília,BR,DF,5514.49,4.0
Pecorino Bar & Trattoria,False,https://www.yelp.com/biz/pecorino-bar-e-trattoria-asa-sul?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Italian,5.0,-15.8236706040657,-47.9049256523274,,"Cls 210 Bloco C, 38",Brasília,BR,DF,2472.26,
