data_hora;temp_ambiente;temp_agua
17/6/2023 2:7:28;21.99;29.00
17/6/2023 2:7:58;21.99;29.00
17/6/2023 2:8:29;22.48;29.00
17/6/2023 2:9:0;22.48;29.00
17/6/2023 2:9:30;22.48;28.94
17/6/2023 2:10:1;21.99;29.00
17/6/2023 2:10:32;21.99;29.06
17/6/2023 2:11:2;21.99;29.06
17/6/2023 2:11:33;21.99;29.12
17/6/2023 2:12:4;22.48;29.12
17/6/2023 2:12:34;22.48;29.12
17/6/2023 2:13:5;22.48;29.19
17/6/2023 2:13:36;22.48;29.25
17/6/2023 2:14:6;22.48;29.19
17/6/2023 2:14:37;22.48;29.19
17/6/2023 2:15:7;22.48;29.19
17/6/2023 2:15:38;21.99;29.19
17/6/2023 2:16:9;21.99;29.25
17/6/2023 2:16:39;22.48;29.19
17/6/2023 2:17:10;22.48;29.12
17/6/2023 2:17:41;22.48;29.12
17/6/2023 2:18:11;21.99;29.12
17/6/2023 2:18:42;22.48;29.12
17/6/2023 2:19:13;22.48;29.12
17/6/2023 2:19:43;22.48;29.06
17/6/2023 2:20:14;22.48;29.12
17/6/2023 2:20:45;22.48;29.06
17/6/2023 2:21:15;22.48;29.00
17/6/2023 2:21:46;21.99;28.94
17/6/2023 2:22:17;21.99;29.00
17/6/2023 2:22:47;21.99;29.00
17/6/2023 2:23:18;21.99;29.00
17/6/2023 2:23:49;21.99;28.94
17/6/2023 2:24:19;22.48;29.00
17/6/2023 2:24:50;22.48;28.94
17/6/2023 2:25:21;22.48;28.94
17/6/2023 2:25:51;21.99;29.00
17/6/2023 2:26:22;21.99;29.06
17/6/2023 2:26:53;22.48;29.06
17/6/2023 2:27:23;21.99;29.12
17/6/2023 2:27:54;21.99;29.12
17/6/2023 2:28:25;22.48;29.06
17/6/2023 2:28:55;21.99;29.19
17/6/2023 2:29:26;21.99;29.12
17/6/2023 2:29:56;21.99;29.12
17/6/2023 2:30:27;21.99;29.12
17/6/2023 2:30:58;21.99;29.06
17/6/2023 2:31:28;21.99;29.12
17/6/2023 2:31:59;21.99;29.06
17/6/2023 2:32:30;21.99;29.12
17/6/2023 2:33:0;21.99;29.12
17/6/2023 2:33:31;21.99;29.12
17/6/2023 2:34:2;21.99;29.12
17/6/2023 2:34:32;21.99;29.12
17/6/2023 2:35:3;21.99;29.06
17/6/2023 2:35:34;21.99;29.06
17/6/2023 2:36:4;21.99;29.00
17/6/2023 2:36:35;22.48;29.00
17/6/2023 2:37:6;22.48;29.06
17/6/2023 2:37:36;22.48;29.00
17/6/2023 2:38:7;22.48;29.00
17/6/2023 2:38:38;21.99;28.94
17/6/2023 2:39:8;21.99;28.94
17/6/2023 2:39:39;21.99;28.94
17/6/2023 2:40:10;21.99;28.94
17/6/2023 2:40:40;21.99;28.94
17/6/2023 2:41:11;21.99;28.94
17/6/2023 2:41:42;21.99;29.00
17/6/2023 2:42:12;21.51;29.06
17/6/2023 2:42:43;21.99;29.06
17/6/2023 2:43:14;21.99;29.06
17/6/2023 2:43:44;21.99;29.12
17/6/2023 2:44:15;21.99;29.19
17/6/2023 2:44:45;21.99;29.19
17/6/2023 2:45:16;21.99;29.12
17/6/2023 2:45:47;21.99;29.12
17/6/2023 2:46:17;21.99;29.12
17/6/2023 2:46:48;21.99;29.12
17/6/2023 2:47:19;21.99;29.12
17/6/2023 2:47:49;21.99;29.19
17/6/2023 2:48:20;21.99;29.12
17/6/2023 2:48:51;21.99;29.12
17/6/2023 2:49:21;21.99;29.06
17/6/2023 2:49:52;21.99;29.06
17/6/2023 2:50:23;21.99;29.00
17/6/2023 2:50:53;21.99;29.00
17/6/2023 2:51:24;21.99;29.00
17/6/2023 2:51:55;21.99;29.00
17/6/2023 2:52:25;21.99;29.00
17/6/2023 2:52:56;21.99;29.00
17/6/2023 2:53:27;21.99;28.94
17/6/2023 2:53:57;21.99;28.94
17/6/2023 2:54:28;21.51;28.94
17/6/2023 2:54:59;21.99;28.94
17/6/2023 2:55:29;21.99;28.94
17/6/2023 2:56:0;21.99;28.87
17/6/2023 2:56:31;21.99;28.94
17/6/2023 2:57:1;21.99;29.00
17/6/2023 2:57:32;21.99;28.94
17/6/2023 2:58:3;21.99;29.00
17/6/2023 2:58:33;21.99;29.06
17/6/2023 2:59:4;21.99;29.06
17/6/2023 2:59:34;21.99;29.06
17/6/2023 3:0:5;21.99;29.12
17/6/2023 3:0:36;21.99;29.06
17/6/2023 3:1:7;21.99;29.06
17/6/2023 3:1:38;21.99;29.00
17/6/2023 3:2:8;21.99;29.00
17/6/2023 3:2:39;22.48;29.00
17/6/2023 3:3:10;21.99;29.06
17/6/2023 3:3:40;21.99;29.06
17/6/2023 3:4:11;21.99;29.06
17/6/2023 3:4:42;21.99;29.06
17/6/2023 3:5:12;21.99;29.06
17/6/2023 3:5:43;21.99;29.00
17/6/2023 3:6:14;21.99;29.00
17/6/2023 3:6:44;21.99;29.00
17/6/2023 3:7:15;21.99;28.94
17/6/2023 3:7:46;21.99;28.94
17/6/2023 3:8:16;21.99;28.94
17/6/2023 3:8:47;21.99;28.94
17/6/2023 3:9:18;21.99;28.94
17/6/2023 3:9:48;21.99;28.87
17/6/2023 3:10:19;21.99;28.94
17/6/2023 3:10:50;21.99;28.94
17/6/2023 3:11:20;21.99;28.94
17/6/2023 3:11:51;21.99;28.87
17/6/2023 3:12:21;21.99;28.94
17/6/2023 3:12:52;21.99;28.94
17/6/2023 3:13:23;22.48;28.94
17/6/2023 3:13:53;21.99;29.00
17/6/2023 3:14:24;21.99;29.00
17/6/2023 3:14:55;21.99;29.06
17/6/2023 3:15:25;21.99;29.06
17/6/2023 3:15:56;21.99;29.06
17/6/2023 3:16:27;21.99;29.06
17/6/2023 3:16:57;21.99;29.06
17/6/2023 3:17:28;21.99;29.06
17/6/2023 3:17:59;21.99;29.06
17/6/2023 3:18:29;21.99;29.06
17/6/2023 3:19:0;21.99;29.06
17/6/2023 3:19:31;21.99;29.06
17/6/2023 3:20:1;21.99;29.06
17/6/2023 3:20:32;21.99;29.06
17/6/2023 3:21:3;21.99;29.00
17/6/2023 3:21:33;21.99;29.00
17/6/2023 3:22:4;21.99;29.00
17/6/2023 3:22:35;21.99;29.06
17/6/2023 3:23:5;21.99;29.00
17/6/2023 3:23:36;21.99;28.94
17/6/2023 3:24:7;21.99;29.00
17/6/2023 3:24:37;21.99;29.00
17/6/2023 3:25:8;21.99;29.00
17/6/2023 3:25:39;21.99;28.87
17/6/2023 3:26:9;21.99;28.94
17/6/2023 3:26:40;21.99;28.94
17/6/2023 3:27:10;21.99;28.87
17/6/2023 3:27:41;21.99;28.87
17/6/2023 3:28:12;21.99;28.94
17/6/2023 3:28:42;21.99;29.00
17/6/2023 3:29:13;21.99;29.06
17/6/2023 3:29:44;21.99;29.12
17/6/2023 3:30:14;21.99;29.06
17/6/2023 3:30:45;21.99;29.12
17/6/2023 3:31:16;21.99;29.12
17/6/2023 3:31:46;21.99;29.12
17/6/2023 3:32:17;21.99;29.12
17/6/2023 3:32:48;21.99;29.06
17/6/2023 3:33:18;21.99;29.06
17/6/2023 3:33:49;21.99;29.12
17/6/2023 3:34:20;21.99;29.12
17/6/2023 3:34:50;21.99;29.00
17/6/2023 3:35:21;21.99;29.06
17/6/2023 3:35:52;21.99;29.00
17/6/2023 3:36:22;21.99;29.00
17/6/2023 3:36:53;21.99;29.00
17/6/2023 3:37:24;21.99;29.00
17/6/2023 3:37:54;21.99;28.94
17/6/2023 3:38:25;21.99;28.94
17/6/2023 3:38:56;21.99;28.94
17/6/2023 3:39:26;21.99;28.94
17/6/2023 3:39:57;21.99;28.94
17/6/2023 3:40:28;21.99;28.94
17/6/2023 3:40:58;21.99;28.87
17/6/2023 3:41:29;21.99;28.87
17/6/2023 3:41:59;21.99;28.87
17/6/2023 3:42:30;21.99;28.87
17/6/2023 3:43:1;21.99;28.87
17/6/2023 3:43:31;21.99;28.87
17/6/2023 3:44:2;21.99;28.94
17/6/2023 3:44:33;21.99;29.00
17/6/2023 3:45:3;21.99;29.00
17/6/2023 3:45:34;21.99;29.06
17/6/2023 3:46:5;21.99;29.06
17/6/2023 3:46:35;21.99;29.06
17/6/2023 3:47:6;21.99;29.06
17/6/2023 3:47:37;21.99;29.06
17/6/2023 3:48:7;21.99;29.00
17/6/2023 3:48:38;21.99;29.00
17/6/2023 3:49:9;21.99;29.00
17/6/2023 3:49:39;21.99;29.00
17/6/2023 3:50:10;21.99;29.00
17/6/2023 3:50:41;21.99;29.00
17/6/2023 3:51:11;21.51;28.94
17/6/2023 3:51:42;21.99;29.00
17/6/2023 3:52:13;21.99;28.94
17/6/2023 3:52:43;21.99;28.94
17/6/2023 3:53:14;21.99;29.00
17/6/2023 3:53:45;21.99;29.00
17/6/2023 3:54:15;21.99;29.00
17/6/2023 3:54:46;21.99;28.94
17/6/2023 3:55:17;22.48;28.94
17/6/2023 3:55:47;21.99;28.94
17/6/2023 3:56:18;21.99;28.94
17/6/2023 3:56:48;21.99;28.87
17/6/2023 3:57:19;21.99;28.87
17/6/2023 3:57:50;21.99;28.87
17/6/2023 3:58:20;21.99;28.94
17/6/2023 3:58:51;21.99;28.94
17/6/2023 3:59:22;21.99;28.87
17/6/2023 3:59:52;21.99;29.06
17/6/2023 4:0:23;21.99;29.00
17/6/2023 4:0:54;21.99;29.00
17/6/2023 4:1:24;21.99;29.06
17/6/2023 4:1:55;21.99;29.06
17/6/2023 4:2:26;21.99;29.12
17/6/2023 4:2:56;21.99;29.06
17/6/2023 4:3:27;21.99;29.06
17/6/2023 4:3:58;21.99;29.00
17/6/2023 4:4:28;21.99;29.06
17/6/2023 4:4:59;21.99;29.00
17/6/2023 4:5:30;21.99;29.00
17/6/2023 4:6:0;21.99;29.00
17/6/2023 4:6:31;21.99;29.00
17/6/2023 4:7:2;21.99;29.00
17/6/2023 4:7:32;21.99;29.00
17/6/2023 4:8:3;21.99;28.94
17/6/2023 4:8:34;21.99;29.00
17/6/2023 4:9:4;21.99;29.00
17/6/2023 4:9:35;21.99;29.00
17/6/2023 4:10:6;21.99;29.00
17/6/2023 4:10:37;21.99;28.87
17/6/2023 4:11:7;21.99;28.94
17/6/2023 4:11:38;21.99;28.87
17/6/2023 4:12:9;21.99;28.87
17/6/2023 4:12:39;21.99;28.87
17/6/2023 4:13:10;21.99;28.87
17/6/2023 4:13:41;21.99;28.87
17/6/2023 4:14:11;21.99;28.81
17/6/2023 4:14:42;21.99;28.87
17/6/2023 4:15:13;21.99;28.94
17/6/2023 4:15:43;21.51;28.94
17/6/2023 4:16:14;21.51;28.94
17/6/2023 4:16:45;21.99;29.00
17/6/2023 4:17:15;21.99;29.06
17/6/2023 4:17:46;21.99;29.06
17/6/2023 4:18:17;21.99;29.00
17/6/2023 4:18:47;21.99;29.00
17/6/2023 4:19:18;21.99;29.00
17/6/2023 4:19:49;21.99;29.00
17/6/2023 4:20:19;21.99;29.00
17/6/2023 4:20:50;21.99;29.00
17/6/2023 4:21:21;21.99;28.94
17/6/2023 4:21:51;21.99;29.00
17/6/2023 4:22:22;21.99;29.00
17/6/2023 4:22:52;21.99;29.00
17/6/2023 4:23:23;21.99;28.94
17/6/2023 4:23:54;21.99;28.94
17/6/2023 4:24:24;21.99;28.94
17/6/2023 4:24:55;21.99;28.94
17/6/2023 4:25:26;21.99;28.94
17/6/2023 4:25:56;21.99;28.87
17/6/2023 4:26:27;21.99;28.87
17/6/2023 4:26:58;21.99;28.87
17/6/2023 4:27:28;21.99;28.81
17/6/2023 4:27:59;21.99;28.81
17/6/2023 4:28:30;21.99;28.87
17/6/2023 4:29:0;21.99;28.81
17/6/2023 4:29:31;21.99;28.81
17/6/2023 4:30:2;21.99;28.87
17/6/2023 4:30:32;21.99;28.94
17/6/2023 4:31:3;21.99;28.87
17/6/2023 4:31:34;21.99;28.94
17/6/2023 4:32:4;21.99;29.00
17/6/2023 4:32:35;21.99;29.00
17/6/2023 4:33:6;21.99;29.06
17/6/2023 4:33:36;21.51;29.06
17/6/2023 4:34:7;21.99;29.12
17/6/2023 4:34:38;21.99;29.06
17/6/2023 4:35:8;21.99;29.06
17/6/2023 4:35:39;21.99;29.06
17/6/2023 4:36:10;21.99;29.06
17/6/2023 4:36:40;21.99;29.06
17/6/2023 4:37:11;21.99;29.06
17/6/2023 4:37:41;21.99;29.06
17/6/2023 4:38:12;21.99;29.00
17/6/2023 4:38:43;21.99;29.00
17/6/2023 4:39:13;21.99;29.00
17/6/2023 4:39:44;21.99;29.00
17/6/2023 4:40:15;21.99;29.00
17/6/2023 4:40:45;21.51;29.00
17/6/2023 4:41:16;21.99;29.00
17/6/2023 4:41:47;21.99;29.00
17/6/2023 4:42:17;21.99;29.00
17/6/2023 4:42:48;21.99;28.94
17/6/2023 4:43:19;21.99;28.94
17/6/2023 4:43:49;21.99;28.94
17/6/2023 4:44:20;21.99;28.87
17/6/2023 4:44:51;21.99;28.87
17/6/2023 4:45:21;21.99;28.81
17/6/2023 4:45:52;21.99;28.87
17/6/2023 4:46:23;21.99;28.81
17/6/2023 4:46:53;21.99;28.94
17/6/2023 4:47:24;21.99;28.94
17/6/2023 4:47:55;21.99;28.94
17/6/2023 4:48:25;21.99;28.94
17/6/2023 4:48:56;21.99;29.00
17/6/2023 4:49:27;21.99;29.06
17/6/2023 4:49:57;21.99;29.06
17/6/2023 4:50:28;21.99;29.06
17/6/2023 4:50:58;21.99;29.06
17/6/2023 4:51:29;21.99;29.00
17/6/2023 4:52:0;21.99;29.00
17/6/2023 4:52:30;21.99;29.00
17/6/2023 4:53:1;21.99;29.06
17/6/2023 4:53:32;21.99;29.06
17/6/2023 4:54:2;21.99;29.00
17/6/2023 4:54:33;21.99;29.00
17/6/2023 4:55:4;21.99;29.00
17/6/2023 4:55:34;21.99;29.00
17/6/2023 4:56:5;21.99;28.87
17/6/2023 4:56:36;21.99;28.87
17/6/2023 4:57:6;21.99;28.87
17/6/2023 4:57:37;21.99;28.94
17/6/2023 4:58:8;21.99;29.00
17/6/2023 4:58:38;21.99;28.87
17/6/2023 4:59:9;21.99;28.81
17/6/2023 4:59:40;21.99;28.75
17/6/2023 5:0:10;21.99;28.81
17/6/2023 5:0:41;21.99;28.81
17/6/2023 5:1:12;21.99;28.81
17/6/2023 5:1:42;21.99;28.81
17/6/2023 5:2:13;21.99;28.81
17/6/2023 5:2:44;21.99;28.87
17/6/2023 5:3:14;21.99;28.87
17/6/2023 5:3:45;21.99;28.94
17/6/2023 5:4:16;21.51;28.87
17/6/2023 5:4:46;21.51;28.94
17/6/2023 5:5:17;21.99;29.00
17/6/2023 5:5:47;21.99;29.00
17/6/2023 5:6:18;21.99;29.00
17/6/2023 5:6:49;21.99;29.00
17/6/2023 5:7:19;21.99;28.94
17/6/2023 5:7:50;21.99;28.94
17/6/2023 5:8:21;21.99;28.94
17/6/2023 5:8:51;21.99;28.94
17/6/2023 5:9:22;21.99;29.00
17/6/2023 5:9:53;21.99;28.94
17/6/2023 5:10:23;21.99;29.00
17/6/2023 5:10:54;21.99;28.94
17/6/2023 5:11:25;21.99;28.94
17/6/2023 5:11:55;21.51;28.94
17/6/2023 5:12:26;21.99;28.94
17/6/2023 5:12:57;21.99;28.87
17/6/2023 5:13:27;21.99;28.87
17/6/2023 5:13:58;21.99;28.81
17/6/2023 5:14:29;21.99;28.81
17/6/2023 5:14:59;21.99;28.81
17/6/2023 5:15:30;21.99;28.81
17/6/2023 5:16:1;21.99;28.81
17/6/2023 5:16:31;21.99;28.81
17/6/2023 5:17:2;21.51;28.75
17/6/2023 5:17:33;21.99;28.75
17/6/2023 5:18:4;21.99;28.81
17/6/2023 5:18:34;21.51;28.81
17/6/2023 5:19:5;21.99;28.87
17/6/2023 5:19:36;21.51;28.87
17/6/2023 5:20:6;21.51;28.94
17/6/2023 5:20:37;21.99;29.00
17/6/2023 5:21:8;21.99;29.00
17/6/2023 5:21:38;21.51;28.94
17/6/2023 5:22:9;21.51;29.00
17/6/2023 5:22:40;21.51;28.94
17/6/2023 5:23:10;21.51;28.94
17/6/2023 5:23:41;21.51;28.94
17/6/2023 5:24:12;21.51;28.94
17/6/2023 5:24:42;21.99;28.87
17/6/2023 5:25:13;21.99;28.94
17/6/2023 5:25:44;21.51;28.94
17/6/2023 5:26:14;21.99;28.94
17/6/2023 5:26:45;21.99;28.87
17/6/2023 5:27:16;21.99;28.87
17/6/2023 5:27:46;21.99;28.94
17/6/2023 5:28:17;21.99;28.87
17/6/2023 5:28:48;21.99;28.94
17/6/2023 5:29:18;21.99;28.87
17/6/2023 5:29:49;21.99;28.81
17/6/2023 5:30:20;21.99;28.81
17/6/2023 5:30:50;21.99;28.81
17/6/2023 5:31:21;21.99;28.81
17/6/2023 5:31:52;21.99;28.75
17/6/2023 5:32:22;21.99;28.75
17/6/2023 5:32:53;21.99;28.75
17/6/2023 5:33:23;21.51;28.75
17/6/2023 5:33:54;21.51;28.81
17/6/2023 5:34:25;21.99;28.81
17/6/2023 5:34:55;21.99;28.94
17/6/2023 5:35:26;21.99;28.94
17/6/2023 5:35:57;21.51;28.87
17/6/2023 5:36:27;21.51;28.94
17/6/2023 5:36:58;21.51;29.00
17/6/2023 5:37:29;21.99;28.94
17/6/2023 5:37:59;21.99;29.00
17/6/2023 5:38:30;21.99;28.87
17/6/2023 5:39:1;21.99;28.94
17/6/2023 5:39:31;21.99;28.87
17/6/2023 5:40:2;21.99;28.94
17/6/2023 5:40:33;21.99;28.94
17/6/2023 5:41:3;21.99;28.87
17/6/2023 5:41:34;21.99;28.94
17/6/2023 5:42:5;21.99;28.87
17/6/2023 5:42:35;21.99;28.94
17/6/2023 5:43:6;21.51;28.87
17/6/2023 5:43:37;21.99;28.81
17/6/2023 5:44:7;21.99;28.81
17/6/2023 5:44:38;21.99;28.87
17/6/2023 5:45:9;21.99;28.81
17/6/2023 5:45:39;21.51;28.81
17/6/2023 5:46:10;21.51;28.75
17/6/2023 5:46:40;21.51;28.75
17/6/2023 5:47:11;21.51;28.69
17/6/2023 5:47:42;21.51;28.75
17/6/2023 5:48:12;21.51;28.75
17/6/2023 5:48:43;21.51;28.75
17/6/2023 5:49:14;21.51;28.75
17/6/2023 5:49:44;21.51;28.81
17/6/2023 5:50:15;21.51;28.81
17/6/2023 5:50:46;21.51;28.81
17/6/2023 5:51:16;21.99;28.94
17/6/2023 5:51:47;21.51;28.94
17/6/2023 5:52:18;21.99;28.87
17/6/2023 5:52:48;21.99;28.87
17/6/2023 5:53:19;21.51;28.87
17/6/2023 5:53:50;21.51;28.94
17/6/2023 5:54:20;21.51;28.94
17/6/2023 5:54:51;21.51;28.87
17/6/2023 5:55:22;21.51;28.94
17/6/2023 5:55:52;21.51;28.87
17/6/2023 5:56:23;21.99;28.87
17/6/2023 5:56:54;21.99;28.87
17/6/2023 5:57:24;21.51;28.87
17/6/2023 5:57:55;21.51;28.87
17/6/2023 5:58:26;21.99;28.94
17/6/2023 5:58:56;21.99;28.94
17/6/2023 5:59:27;21.51;28.87
17/6/2023 5:59:57;21.51;28.81
17/6/2023 6:0:28;21.99;28.81
17/6/2023 6:0:59;21.51;28.81
17/6/2023 6:1:29;21.51;28.81
17/6/2023 6:2:0;21.51;28.81
17/6/2023 6:2:31;21.51;28.81
17/6/2023 6:3:1;21.51;28.81
17/6/2023 6:3:32;21.51;28.81
17/6/2023 6:4:3;21.99;28.75
17/6/2023 6:4:33;21.51;28.75
17/6/2023 6:5:4;21.51;28.75
17/6/2023 6:5:35;21.51;28.81
17/6/2023 6:6:5;21.51;28.81
17/6/2023 6:6:36;21.51;28.81
17/6/2023 6:7:7;21.51;28.87
17/6/2023 6:7:37;21.99;28.87
17/6/2023 6:8:8;21.99;29.00
17/6/2023 6:8:39;21.51;28.94
17/6/2023 6:9:9;21.51;28.94
17/6/2023 6:9:40;21.51;29.00
17/6/2023 6:10:11;21.51;29.00
17/6/2023 6:10:41;21.51;29.00
17/6/2023 6:11:12;21.51;28.94
17/6/2023 6:11:43;21.51;28.94
17/6/2023 6:12:13;21.51;28.94
17/6/2023 6:12:44;21.51;28.94
17/6/2023 6:13:15;21.51;28.94
17/6/2023 6:13:45;21.51;28.87
17/6/2023 6:14:16;21.51;28.87
17/6/2023 6:14:46;21.51;28.81
17/6/2023 6:15:17;21.99;28.81
17/6/2023 6:15:48;21.51;28.81
17/6/2023 6:16:18;21.51;28.87
17/6/2023 6:16:49;21.51;28.81
17/6/2023 6:17:20;21.51;28.87
17/6/2023 6:17:50;21.51;28.87
17/6/2023 6:18:21;21.51;28.81
17/6/2023 6:18:52;21.99;28.81
17/6/2023 6:19:22;21.51;28.75
17/6/2023 6:19:53;21.51;28.81
17/6/2023 6:20:24;21.99;28.81
17/6/2023 6:20:54;21.99;28.75
17/6/2023 6:21:25;21.51;28.75
17/6/2023 6:21:56;21.99;28.75
17/6/2023 6:22:26;21.51;28.81
17/6/2023 6:22:57;21.51;28.87
17/6/2023 6:23:28;21.51;28.94
17/6/2023 6:23:58;21.51;28.94
17/6/2023 6:24:29;21.99;28.94
17/6/2023 6:25:0;21.51;28.94
17/6/2023 6:25:30;21.51;29.00
17/6/2023 6:26:2;21.51;28.87
17/6/2023 6:26:32;21.51;28.94
17/6/2023 6:27:3;21.99;29.00
17/6/2023 6:27:33;21.99;28.87
17/6/2023 6:28:4;21.99;28.87
17/6/2023 6:28:35;21.99;28.87
17/6/2023 6:29:5;21.99;28.81
17/6/2023 6:29:36;21.99;28.87
17/6/2023 6:30:7;21.99;28.87
17/6/2023 6:30:37;21.99;28.87
17/6/2023 6:31:8;21.99;28.81
17/6/2023 6:31:39;21.99;28.75
17/6/2023 6:32:9;21.99;28.62
17/6/2023 6:32:40;21.99;28.62
17/6/2023 6:33:11;21.99;28.75
17/6/2023 6:33:41;21.99;28.75
17/6/2023 6:34:12;21.99;28.75
17/6/2023 6:34:43;21.99;28.69
17/6/2023 6:35:13;21.99;28.69
17/6/2023 6:35:44;21.99;28.69
17/6/2023 6:36:15;21.99;28.62
17/6/2023 6:36:45;21.99;28.62
17/6/2023 6:37:16;21.99;28.62
17/6/2023 6:37:47;21.99;28.69
17/6/2023 6:38:17;21.99;28.75
17/6/2023 6:38:48;21.99;28.75
17/6/2023 6:39:19;21.99;28.75
17/6/2023 6:39:49;21.99;28.75
17/6/2023 6:40:20;21.99;28.81
17/6/2023 6:40:50;21.99;28.87
17/6/2023 6:41:21;21.99;28.81
17/6/2023 6:41:52;21.99;28.87
17/6/2023 6:42:22;21.99;28.81
17/6/2023 6:42:53;21.99;28.81
17/6/2023 6:43:24;21.99;28.75
17/6/2023 6:43:54;21.99;28.75
17/6/2023 6:44:25;21.99;28.81
17/6/2023 6:44:56;21.99;28.81
17/6/2023 6:45:26;21.99;28.75
17/6/2023 6:45:57;21.99;28.69
17/6/2023 6:46:28;21.99;28.69
17/6/2023 6:46:58;21.99;28.75
17/6/2023 6:47:29;21.99;28.69
17/6/2023 6:48:0;21.99;28.69
17/6/2023 6:48:30;21.99;28.69
17/6/2023 6:49:1;21.99;28.69
17/6/2023 6:49:32;21.99;28.62
17/6/2023 6:50:2;21.99;28.56
17/6/2023 6:50:33;21.51;28.62
17/6/2023 6:51:4;21.51;28.56
17/6/2023 6:51:34;21.51;28.56
17/6/2023 6:52:5;21.99;28.56
17/6/2023 6:52:36;21.51;28.56
17/6/2023 6:53:6;21.51;28.56
17/6/2023 6:53:37;21.51;28.69
17/6/2023 6:54:7;21.99;28.75
17/6/2023 6:54:38;21.51;28.75
17/6/2023 6:55:9;21.51;28.75
17/6/2023 6:55:39;21.51;28.75
17/6/2023 6:56:10;21.99;28.75
17/6/2023 6:56:41;21.99;28.75
17/6/2023 6:57:11;21.51;28.75
17/6/2023 6:57:42;21.51;28.75
17/6/2023 6:58:13;21.51;28.81
17/6/2023 6:58:43;21.51;28.81
17/6/2023 6:59:14;21.51;28.75
17/6/2023 6:59:45;21.51;28.69
17/6/2023 7:0:15;21.51;28.69
17/6/2023 7:0:46;21.51;28.69
17/6/2023 7:1:17;21.51;28.69
17/6/2023 7:1:47;21.51;28.69
17/6/2023 7:2:18;21.51;28.69
17/6/2023 7:2:49;21.51;28.69
17/6/2023 7:3:19;21.51;28.62
17/6/2023 7:3:50;21.51;28.56
17/6/2023 7:4:21;21.51;28.56
17/6/2023 7:4:51;21.51;28.50
17/6/2023 7:5:22;21.51;28.50
17/6/2023 7:5:53;21.51;28.56
17/6/2023 7:6:23;21.99;28.44
17/6/2023 7:6:54;21.99;28.44
17/6/2023 7:7:24;21.99;28.37
17/6/2023 7:7:55;21.51;28.50
17/6/2023 7:8:26;21.51;28.44
17/6/2023 7:8:56;21.51;28.56
17/6/2023 7:9:27;21.51;28.56
17/6/2023 7:9:58;21.51;28.56
17/6/2023 7:10:28;21.51;28.62
17/6/2023 7:10:59;21.51;28.56
17/6/2023 7:11:30;21.51;28.69
17/6/2023 7:12:0;21.51;28.69
17/6/2023 7:12:31;21.51;28.69
17/6/2023 7:13:2;21.51;28.62
17/6/2023 7:13:32;21.51;28.69
17/6/2023 7:14:3;21.51;28.56
17/6/2023 7:14:34;21.51;28.56
17/6/2023 7:15:5;21.99;28.62
17/6/2023 7:15:35;21.51;28.69
17/6/2023 7:16:6;21.51;28.62
17/6/2023 7:16:36;21.51;28.62
17/6/2023 7:17:7;21.51;28.56
17/6/2023 7:17:38;21.99;28.56
17/6/2023 7:18:8;21.51;28.56
17/6/2023 7:18:39;21.51;28.50
17/6/2023 7:19:10;21.51;28.56
17/6/2023 7:19:40;21.99;28.50
17/6/2023 7:20:11;21.51;28.50
17/6/2023 7:20:42;21.99;28.50
17/6/2023 7:21:12;21.99;28.50
17/6/2023 7:21:43;21.51;28.50
17/6/2023 7:22:14;21.51;28.50
17/6/2023 7:22:44;21.51;28.37
17/6/2023 7:23:15;21.51;28.37
17/6/2023 7:23:46;21.51;28.44
17/6/2023 7:24:16;21.51;28.44
17/6/2023 7:24:47;21.51;28.44
17/6/2023 7:25:18;21.51;28.50
17/6/2023 7:25:48;21.51;28.56
17/6/2023 7:26:19;21.99;28.56
17/6/2023 7:26:50;21.51;28.69
17/6/2023 7:27:20;21.51;28.62
17/6/2023 7:27:51;21.51;28.69
17/6/2023 7:28:22;21.99;28.62
17/6/2023 7:28:52;21.51;28.62
17/6/2023 7:29:23;21.99;28.69
17/6/2023 7:29:54;21.51;28.62
17/6/2023 7:30:24;21.51;28.56
17/6/2023 7:30:55;21.51;28.62
17/6/2023 7:31:25;21.99;28.56
17/6/2023 7:31:56;21.99;28.56
17/6/2023 7:32:27;21.51;28.50
17/6/2023 7:32:57;21.99;28.44
17/6/2023 7:33:28;21.51;28.56
17/6/2023 7:33:59;21.99;28.62
17/6/2023 7:34:30;21.51;28.62
17/6/2023 7:35:1;21.51;28.50
17/6/2023 7:35:31;21.51;28.56
17/6/2023 7:36:2;21.99;28.56
17/6/2023 7:36:33;21.99;28.56
17/6/2023 7:37:3;21.99;28.44
17/6/2023 7:37:34;21.99;28.50
17/6/2023 7:38:5;21.99;28.44
17/6/2023 7:38:35;21.99;28.44
17/6/2023 7:39:6;21.99;28.44
17/6/2023 7:39:37;21.99;28.44
17/6/2023 7:40:7;21.99;28.44
17/6/2023 7:40:38;21.51;28.44
17/6/2023 7:41:9;21.99;28.56
17/6/2023 7:41:39;21.99;28.50
17/6/2023 7:42:10;21.51;28.56
17/6/2023 7:42:40;21.99;28.50
17/6/2023 7:43:11;21.99;28.56
17/6/2023 7:43:42;21.99;28.56
17/6/2023 7:44:12;21.99;28.56
17/6/2023 7:44:43;21.99;28.69
17/6/2023 7:45:14;21.99;28.69
17/6/2023 7:45:44;21.99;28.62
17/6/2023 7:46:15;21.99;28.62
17/6/2023 7:46:46;21.99;28.62
